timestamp,b_0,b_1,b_2,b_3,axL,ayL,azL,gxL,gyL,gzL,mxL,myL,mzL,tbsL,axR,ayR,azR,gxR,gyR,gzR,mxR,myR,mzR,tbsR,trash
1651541623.5253394,0,0,0,0,0.03,0.08,1.59,80.32,93.51,-43.46,31.30,-2.43,9.42,0,-0.05,0.51,1.46,-24.60,156.68,-48.28,28.43,31.87,-40.76,0,none
1651541623.5501118,0,0,0,0,-0.01,0.06,1.45,78.80,111.08,-35.58,31.30,-2.43,9.42,0,-0.06,0.39,1.22,-9.89,163.15,-51.94,28.43,31.87,-40.76,0,none
1651541623.574506,0,0,0,0,-0.01,0.10,1.33,60.06,125.06,-28.20,31.30,-2.43,9.42,0,0.00,0.31,0.90,-0.31,163.02,-52.49,26.83,31.34,-37.72,0,none
1651541623.5995326,0,0,0,0,-0.00,0.20,1.26,34.67,136.84,-21.79,31.30,-2.43,9.42,0,0.06,0.06,0.45,0.98,147.89,-49.56,26.83,31.34,-37.72,0,none
1651541623.6240175,0,0,0,0,0.03,0.33,1.26,22.40,148.13,-17.40,31.30,-2.43,9.42,0,0.06,0.02,0.29,6.04,134.46,-46.02,26.83,31.34,-37.72,0,none
1651541623.6496813,0,0,0,0,0.09,0.47,1.25,19.90,160.58,-15.08,16.43,-9.12,-2.23,0,0.05,-0.01,0.11,14.71,117.13,-42.24,26.83,31.34,-37.72,0,none
1651541623.6706526,0,0,0,1,0.12,0.55,1.21,21.24,173.40,-15.01,16.43,-9.12,-2.23,0,0.06,-0.03,-0.07,15.50,96.37,-39.00,26.83,31.34,-37.72,0,none
1651541623.6955621,0,0,0,0,0.11,0.65,1.15,21.24,173.40,-15.01,16.43,-9.12,-2.23,0,0.05,-0.09,-0.22,0.67,74.46,-36.07,26.83,31.34,-37.72,0,none
1651541623.7174323,0,0,1,0,0.08,0.63,1.04,26.43,196.41,-19.71,16.43,-9.12,-2.23,0,0.08,-0.30,-0.25,-48.58,56.46,-31.92,29.70,31.26,-36.90,0,none
1651541623.7422807,0,0,0,0,0.03,0.60,0.91,25.02,205.38,-23.86,16.43,-9.12,-2.23,1,-0.02,-0.26,-0.05,-54.44,44.07,-23.38,29.70,31.26,-36.90,0,none
1651541623.766317,0,0,0,0,-0.01,0.54,0.79,20.75,212.16,-27.95,16.43,-9.12,-2.23,1,-0.15,-0.29,-0.01,-17.40,33.51,-12.63,29.70,31.26,-36.90,0,none
1651541623.7924042,0,0,0,0,-0.04,0.52,0.69,20.75,212.16,-27.95,20.26,-9.63,0.51,1,-0.22,-0.28,-0.12,22.95,20.51,-3.42,29.70,31.26,-36.90,0,none
1651541623.8132813,0,0,0,1,-0.04,0.50,0.59,22.16,222.41,-33.57,20.26,-9.63,0.51,1,-0.14,-0.31,-0.34,29.60,4.21,3.48,29.70,31.26,-36.90,0,none
1651541623.83914,0,0,0,0,-0.06,0.36,0.46,4.94,225.95,-33.63,20.26,-9.63,0.51,1,-0.12,-0.26,-0.48,29.60,4.21,3.48,36.34,30.25,-31.30,0,none
1651541623.86461,0,0,0,0,-0.11,0.41,0.46,-8.06,231.45,-33.87,20.26,-9.63,0.51,1,-0.17,-0.30,-0.57,13.67,-38.45,18.68,36.34,30.25,-31.30,0,none
1651541623.8934836,0,0,0,0,-0.08,0.42,0.40,10.99,236.82,-32.23,20.26,-9.63,0.51,1,-0.24,-0.37,-0.67,1.89,-65.19,29.42,36.34,30.25,-31.30,0,none
1651541623.9164755,0,0,1,0,-0.08,0.32,0.26,21.61,240.11,-26.98,25.27,-3.59,2.62,1,-0.27,-0.43,-0.79,2.26,-94.67,44.07,36.34,30.25,-31.30,0,none
1651541623.9423523,0,0,0,0,-0.09,0.28,0.11,33.51,240.48,-19.96,25.27,-3.59,2.62,1,-0.32,-0.42,-0.90,15.38,-128.23,60.85,36.34,30.25,-31.30,0,none
1651541623.966424,0,0,0,0,-0.10,0.18,-0.07,34.79,237.49,-11.05,25.27,-3.59,2.62,1,-0.37,-0.36,-0.97,38.45,-166.44,76.97,36.34,30.25,-31.30,0,none
1651541623.9922526,0,0,0,0,-0.10,0.01,-0.47,40.22,220.03,9.95,25.27,-3.59,2.62,1,-0.43,-0.31,-0.97,52.31,-208.25,89.17,43.21,31.65,-28.96,0,none
1651541624.0100443,0,0,0,1,-0.12,-0.09,-0.70,35.40,204.96,23.44,25.27,-3.59,2.62,1,-0.71,-0.12,-0.54,69.58,-281.68,102.72,43.21,31.65,-28.96,0,none
1651541624.035899,0,0,0,0,-0.16,-0.19,-0.92,26.73,184.27,39.25,25.27,-3.59,2.62,1,-0.84,0.01,-0.14,75.62,-308.53,104.13,43.21,31.65,-28.96,0,none
1651541624.0611105,0,0,0,0,-0.14,-0.36,-1.28,20.45,155.03,57.98,31.08,1.50,4.86,1,-0.90,0.12,0.40,59.51,-314.15,98.57,43.21,31.65,-28.96,0,none
1651541624.0861595,0,0,0,0,-0.10,-0.52,-1.64,21.85,117.31,80.32,31.08,1.50,4.86,1,-3.73,4.00,4.00,-14.16,-17.15,19.71,43.21,31.65,-28.96,0,none
1651541624.1112092,0,0,0,0,-0.16,-0.70,-1.99,25.51,70.19,106.99,31.08,1.50,4.86,1,1.13,0.92,-0.23,161.38,131.71,-4.76,43.21,31.65,-28.96,0,none
1651541624.1333961,0,0,1,0,-0.29,-0.92,-2.33,30.64,14.53,137.57,31.08,1.50,4.86,0,1.07,-0.48,-0.45,-16.11,55.66,13.18,46.92,32.73,-23.33,0,none
1651541624.1579695,0,0,0,0,-0.41,-1.14,-2.65,38.70,-48.83,173.40,31.08,1.50,4.86,0,0.67,0.29,-0.02,-2.62,-18.19,31.56,46.92,32.73,-23.33,0,none
1651541624.181299,0,0,0,1,-0.55,-1.34,-2.90,45.41,-119.32,214.54,31.08,1.50,4.86,0,0.61,0.34,0.50,14.22,-53.83,35.89,46.92,32.73,-23.33,0,none
1651541624.2054656,0,0,0,0,-0.81,-1.41,-2.98,49.62,-193.54,259.89,34.90,7.82,8.67,0,0.22,1.94,3.92,28.26,-0.55,9.89,46.92,32.73,-23.33,0,none
1651541624.2315767,0,0,0,0,-1.14,-1.33,-2.82,57.25,-267.94,307.68,34.90,7.82,8.67,0,0.90,0.55,0.69,28.56,-1.71,-0.43,46.92,32.73,-23.33,0,none
1651541624.2561817,0,0,0,0,-1.55,-1.02,-2.42,57.25,-267.94,307.68,34.90,7.82,8.67,0,0.48,0.63,0.79,-20.57,-18.37,-5.98,46.92,32.73,-23.33,0,none
1651541624.2822337,0,0,0,0,-2.02,-0.43,-1.75,87.95,-409.55,393.80,34.90,7.82,8.67,0,0.29,0.77,1.16,-20.57,-18.37,-5.98,45.13,32.39,-24.28,0,none
1651541624.3067157,0,0,0,0,-2.26,0.48,-0.86,87.95,-409.55,393.80,34.90,7.82,8.67,0,0.31,0.69,1.56,-16.97,-10.56,-16.48,45.13,32.39,-24.28,0,none
1651541624.3261957,0,0,1,0,-1.99,1.78,0.16,75.56,-525.94,464.78,36.54,12.08,9.41,0,0.38,0.71,1.86,-16.97,-10.56,-16.48,45.13,32.39,-24.28,0,none
1651541624.3510814,0,0,0,0,-1.43,3.08,1.08,100.10,-521.85,452.58,36.54,12.08,9.41,0,0.33,0.81,2.14,-16.72,30.70,-23.56,45.13,32.39,-24.28,0,none
1651541624.3779263,0,0,0,0,-0.30,4.00,4.00,104.92,17.58,67.08,36.54,12.08,9.41,0,0.23,0.83,2.29,-16.72,30.70,-23.56,45.13,32.39,-24.28,0,none
1651541624.3957012,0,0,0,1,1.96,1.14,-0.93,310.49,203.74,-75.68,36.54,12.08,9.41,0,0.15,0.78,2.26,16.54,78.25,-27.47,45.13,32.39,-24.28,0,none
1651541624.4224024,0,0,0,0,0.32,0.47,-0.89,-178.41,106.26,-49.01,36.54,12.08,9.41,0,0.21,0.65,2.05,-11.23,103.82,-30.09,36.00,29.85,-35.01,0,none
1651541624.446405,0,0,0,0,-0.29,1.50,-0.04,-244.38,42.54,-56.70,36.54,12.08,9.41,0,0.04,0.63,1.86,-45.65,129.58,-34.24,36.00,29.85,-35.01,0,none
1651541624.4708326,0,0,0,0,0.11,1.53,0.62,-240.66,13.24,-78.98,34.77,11.36,4.91,0,-0.03,0.59,1.70,-65.06,152.59,-39.73,36.00,29.85,-35.01,0,none
1651541624.4892704,0,0,1,0,0.26,2.17,1.07,-64.33,2.62,-102.91,34.77,11.36,4.91,0,-0.04,0.52,1.55,-76.23,171.39,-46.63,36.00,29.85,-35.01,0,none
1651541624.513167,0,0,0,0,0.24,1.39,0.77,23.13,-3.48,-136.72,34.77,11.36,4.91,0,-0.04,0.44,1.44,-76.35,186.22,-53.96,36.00,29.85,-35.01,0,none
1651541624.5376136,0,0,0,0,-0.19,1.31,0.88,27.22,5.74,-155.82,34.77,11.36,4.91,0,-0.08,0.36,1.32,-70.13,198.06,-60.18,31.03,30.26,-38.50,0,none
1651541624.5571594,0,0,0,1,-0.19,1.25,0.96,42.79,19.71,-174.68,34.77,11.36,4.91,0,-0.09,0.29,1.07,-71.78,213.62,-71.90,31.03,30.26,-38.50,0,none
1651541624.5813835,0,0,0,0,-0.19,1.14,0.92,44.68,33.20,-188.48,34.77,11.36,4.91,0,-0.08,0.30,0.94,-68.66,217.29,-76.23,31.03,30.26,-38.50,0,none
1651541624.6058898,0,0,0,0,-0.15,1.01,0.86,21.67,44.43,-196.66,21.34,1.37,-7.25,0,-0.07,0.32,0.81,-61.10,217.65,-80.38,31.03,30.26,-38.50,0,none
1651541624.630035,0,0,0,0,-0.10,0.92,0.84,-11.60,55.36,-201.90,21.34,1.37,-7.25,0,-0.03,0.34,0.62,-54.81,213.20,-84.96,31.03,30.26,-38.50,0,none
1651541624.6554732,0,0,0,0,-0.06,0.82,0.83,-37.60,67.14,-207.21,21.34,1.37,-7.25,0,-0.01,0.33,0.42,-54.75,204.59,-90.27,31.03,30.26,-38.50,0,none
1651541624.672981,0,0,1,0,-0.04,0.71,0.78,-50.17,78.61,-211.91,21.34,1.37,-7.25,0,0.00,0.28,0.28,-60.24,191.59,-95.76,34.63,29.93,-33.59,0,none
1651541624.6966667,0,0,0,0,0.00,0.60,0.70,-53.96,87.40,-214.48,21.34,1.37,-7.25,0,0.05,0.16,0.18,-94.30,175.90,-100.34,34.63,29.93,-33.59,0,none
1651541624.72142,0,0,0,0,0.07,0.54,0.61,-51.33,91.92,-213.93,21.34,1.37,-7.25,0,0.07,0.04,0.20,-135.86,162.35,-101.26,34.63,29.93,-33.59,0,none
1651541624.7387004,0,0,0,1,0.11,0.47,0.51,-47.00,92.71,-211.36,17.18,0.28,-9.53,0,-0.05,0.04,0.27,-122.68,150.76,-97.35,34.63,29.93,-33.59,0,none
1651541624.764204,0,0,0,0,0.11,0.40,0.41,-42.42,90.76,-208.25,17.18,0.28,-9.53,0,-0.11,-0.06,0.11,-86.73,136.90,-91.00,34.63,29.93,-33.59,0,none
1651541624.7887216,0,0,0,0,0.11,0.31,0.30,-38.94,87.34,-204.77,17.18,0.28,-9.53,0,-0.06,-0.11,-0.21,-62.93,116.94,-84.29,34.63,29.93,-33.59,0,none
1651541624.8146412,0,0,0,0,0.09,0.20,0.19,-39.49,82.40,-201.48,17.18,0.28,-9.53,1,0.05,-0.25,-0.49,-62.93,116.94,-84.29,37.56,29.80,-29.75,0,none
1651541624.8419952,0,0,0,0,0.07,0.08,0.10,-45.10,76.66,-198.49,17.18,0.28,-9.53,1,0.10,-0.40,-0.67,-81.79,60.49,-68.18,37.56,29.80,-29.75,0,none
1651541624.8599765,0,0,1,0,0.07,-0.02,0.03,-52.86,69.82,-194.64,19.79,0.51,-8.00,0,0.08,-0.48,-0.80,-90.58,26.55,-55.85,37.56,29.80,-29.75,0,none
1651541624.8855588,0,0,0,0,0.08,-0.14,-0.03,-63.96,61.77,-189.64,19.79,0.51,-8.00,1,0.02,0.17,0.17,-24.96,104.49,-164.55,39.81,29.10,-31.21,0,none
1651541624.9084265,0,0,0,1,0.06,-0.21,-0.06,-63.96,61.77,-189.64,19.79,0.51,-8.00,1,-0.35,-0.83,-0.04,-21.30,101.32,-147.34,39.81,29.10,-31.21,0,none
1651541624.9324024,0,0,0,0,0.10,-0.28,-0.11,-69.58,43.58,-175.23,19.79,0.51,-8.00,1,-0.35,-1.22,-0.24,-11.05,91.55,-118.53,39.81,29.10,-31.21,0,none
1651541624.9580562,0,0,0,0,0.13,-0.37,-0.18,-69.58,43.58,-175.23,19.79,0.51,-8.00,1,-0.37,-1.52,-0.52,6.53,71.72,-77.51,33.04,28.22,-35.83,0,none
1651541624.981758,0,0,0,0,0.16,-0.45,-0.25,-67.32,19.90,-150.09,19.79,0.51,-8.00,1,-0.20,-1.80,-0.82,15.44,37.84,-24.35,33.04,28.22,-35.83,0,none
1651541625.0067453,0,0,0,0,0.17,-0.55,-0.32,-66.83,6.10,-133.85,23.83,-1.88,-3.10,1,0.02,-1.93,-1.01,15.20,-7.32,35.95,33.04,28.22,-35.83,0,none
1651541625.0290744,0,0,1,0,0.17,-0.66,-0.40,-67.69,-8.61,-115.54,23.83,-1.88,-3.10,1,-0.03,-1.83,-1.14,24.48,-60.24,97.53,33.04,28.22,-35.83,0,none
1651541625.0540466,0,0,0,0,0.17,-0.79,-0.52,-69.40,-26.25,-94.18,23.83,-1.88,-3.10,1,-0.24,-1.55,-1.21,33.51,-117.92,151.67,33.04,28.22,-35.83,0,none
1651541625.078572,0,0,0,0,0.14,-0.90,-0.65,-66.83,-47.36,-69.27,23.83,-1.88,-3.10,1,-0.46,-1.14,-1.11,38.33,-174.13,194.64,33.04,28.22,-35.83,0,none
1651541625.1013093,0,0,0,1,0.13,-1.04,-0.81,-59.20,-73.67,-40.28,23.83,-1.88,-3.10,0,-0.59,-0.60,-0.76,38.33,-174.13,194.64,36.02,27.66,-30.22,0,none
1651541625.1264846,0,0,0,0,0.11,-1.19,-1.00,-53.59,-105.90,-7.20,31.10,-6.10,22.60,0,-0.38,0.09,-0.16,33.81,-269.29,241.52,36.02,27.66,-30.22,0,none
1651541625.1518145,0,0,0,0,-0.80,-1.83,-0.40,60.36,47.30,-242.00,31.10,-6.10,22.60,0,0.14,0.84,0.64,33.81,-269.29,241.52,36.02,27.66,-30.22,0,none
1651541625.177006,0,0,0,0,-0.56,-2.99,-0.78,89.23,28.75,-171.02,31.10,-6.10,22.60,0,-1.42,3.56,3.66,-37.05,-116.09,113.46,36.02,27.66,-30.22,0,none
1651541625.196421,0,0,1,0,-0.35,-4.00,-1.12,86.55,1.89,-62.13,31.10,-6.10,22.60,0,1.91,1.23,1.02,63.48,83.13,-25.82,36.02,27.66,-30.22,0,none
1651541625.2206442,0,0,0,0,-0.18,-4.00,-1.27,57.25,-29.66,77.45,13.94,-18.43,23.89,0,0.85,1.65,0.97,-9.40,59.69,-35.16,36.02,27.66,-30.22,0,none
1651541625.246194,0,0,0,0,-0.36,-4.00,-1.23,9.28,-62.01,228.88,13.94,-18.43,23.89,0,0.88,1.48,1.01,-9.40,59.69,-35.16,40.98,31.04,-30.25,0,none
1651541625.2706683,0,0,0,0,-0.92,-4.00,-0.95,-29.17,-87.40,364.50,13.94,-18.43,23.89,0,0.50,1.39,1.22,-10.38,44.68,-60.85,40.98,31.04,-30.25,0,none
1651541625.2924109,1,0,0,0,-1.58,-2.73,-0.53,-54.32,-100.10,461.98,13.94,-18.43,23.89,0,0.49,1.26,1.33,-10.38,44.68,-60.85,40.98,31.04,-30.25,0,none
1651541625.316965,0,0,0,0,-1.88,-0.79,-0.13,-55.05,-105.90,522.40,13.94,-18.43,23.89,0,0.58,1.04,1.33,-25.70,61.22,-94.67,40.98,31.04,-30.25,0,none
1651541625.3364916,0,0,1,0,-1.38,0.99,0.16,-56.64,-111.63,564.45,15.25,-18.21,22.34,0,0.54,0.76,1.24,-28.32,69.70,-105.16,40.98,31.04,-30.25,0,none
1651541625.3608563,0,0,0,0,2.20,4.00,3.49,61.71,38.88,-62.62,15.25,-18.21,22.34,0,0.32,0.46,1.15,-26.25,81.79,-111.08,40.98,31.04,-30.25,0,none
1651541625.3869624,0,0,0,0,1.04,0.24,-0.46,-5.31,35.89,-82.89,15.25,-18.21,22.34,0,-0.14,0.12,0.96,-26.25,81.79,-111.08,38.29,29.32,-32.04,0,none
1651541625.4120674,0,0,0,0,0.55,1.79,0.27,-41.08,23.68,-57.37,15.25,-18.21,22.34,0,-0.43,-0.24,0.70,-24.35,118.41,-108.76,38.29,29.32,-32.04,0,none
1651541625.437781,0,0,0,0,0.34,2.39,0.57,-22.03,25.21,-63.66,15.25,-18.21,22.34,0,-0.48,-0.59,0.34,-18.92,128.05,-95.46,38.29,29.32,-32.04,0,none
1651541625.455821,0,0,0,1,0.36,2.67,0.61,-0.06,26.61,-86.49,15.25,-18.21,22.34,0,-0.47,-0.87,-0.10,-4.15,122.92,-71.59,38.29,29.32,-32.04,0,none
1651541625.4815488,0,0,0,0,0.13,2.78,0.55,17.88,29.91,-123.47,28.30,-8.39,21.75,0,-0.49,-1.14,-0.66,11.29,101.50,-37.60,38.29,29.32,-32.04,0,none
1651541625.5008733,0,0,1,0,-0.17,2.79,0.56,9.83,39.79,-173.65,28.30,-8.39,21.75,0,-0.42,-1.26,-1.06,24.29,63.54,4.82,38.29,29.32,-32.04,0,none
1651541625.527216,0,0,0,0,-0.33,2.71,0.61,-2.14,53.83,-228.94,28.30,-8.39,21.75,0,-0.15,-1.25,-1.42,30.21,9.95,52.61,34.40,28.32,-34.85,0,none
1651541625.5522196,0,0,0,0,-0.46,2.45,0.61,-11.05,67.57,-279.05,28.30,-8.39,21.75,0,-0.19,-0.72,-1.66,36.38,-124.63,135.74,34.40,28.32,-34.85,0,none
1651541625.5789735,0,0,0,0,-0.66,2.05,0.61,-18.92,80.81,-322.27,28.30,-8.39,21.75,0,-0.40,-0.27,-1.44,47.00,-192.32,158.63,34.40,28.32,-34.85,0,none
1651541625.60331,0,0,0,0,-0.88,1.48,0.55,-18.92,80.81,-322.27,27.29,-6.90,9.23,0,-0.40,0.23,-0.92,50.23,-251.59,167.48,34.40,28.32,-34.85,0,none
1651541625.6236744,1,0,0,0,-1.11,0.76,0.41,-25.02,103.88,-379.88,27.29,-6.90,9.23,0,-0.00,0.80,-0.06,51.45,-296.33,166.20,34.40,28.32,-34.85,0,none
1651541625.6482685,0,0,0,0,-1.32,-0.09,0.20,-13.67,109.25,-389.10,27.29,-6.90,9.23,0,0.31,1.24,0.92,26.31,-254.03,129.03,34.40,28.32,-34.85,0,none
1651541625.6760547,0,0,0,0,-1.49,-1.01,-0.08,37.23,109.01,-381.84,27.29,-6.90,9.23,0,0.66,3.88,3.11,36.13,41.63,-7.93,39.36,31.46,-32.63,0,none
1651541625.7003655,0,0,0,0,-1.55,-2.34,-0.63,112.79,100.22,-344.42,27.29,-6.90,9.23,0,1.08,1.60,0.81,-7.75,72.45,-42.05,39.36,31.46,-32.63,0,none
1651541625.7208374,0,0,1,0,-1.26,-4.00,-1.29,201.17,81.54,-250.55,27.29,-6.90,9.23,1,0.99,1.52,0.67,-14.40,40.71,-52.67,39.36,31.46,-32.63,0,none
1651541625.7451813,0,0,0,0,-0.99,-4.00,-2.82,152.34,-17.64,143.19,19.26,-13.31,7.90,1,0.58,1.43,1.00,-12.82,28.20,-65.80,39.36,31.46,-32.63,0,none
1651541625.7691607,0,0,0,0,-1.37,-4.00,-3.20,26.55,-100.28,399.96,19.26,-13.31,7.90,1,0.47,1.34,1.23,-14.53,27.47,-80.75,39.36,31.46,-32.63,0,none
1651541625.7944489,0,0,0,0,-2.75,-4.00,-2.80,-53.77,-176.33,634.52,19.26,-13.31,7.90,1,0.63,1.18,1.28,-25.63,30.76,-96.37,39.36,31.46,-32.63,0,none
1651541625.8124363,0,0,0,1,-4.00,-4.00,-1.68,-125.00,-220.15,807.86,19.26,-13.31,7.90,1,0.70,0.95,1.35,-42.42,37.11,-109.92,38.64,30.97,-33.72,0,none
1651541625.836576,0,0,0,0,-4.00,-0.74,-0.63,-156.86,-235.23,919.19,19.26,-13.31,7.90,0,0.58,0.80,1.50,-45.96,49.50,-121.58,38.64,30.97,-33.72,0,none
1651541625.8609705,0,0,0,0,-4.00,2.40,-0.11,-468.02,-182.74,811.71,28.85,-7.31,16.19,0,0.23,0.59,1.44,-45.96,49.50,-121.58,38.64,30.97,-33.72,0,none
1651541625.885332,0,0,0,0,1.65,4.00,3.92,-41.14,55.11,17.52,28.85,-7.31,16.19,0,-0.18,0.29,1.17,-35.64,91.61,-140.14,38.64,30.97,-33.72,0,none
1651541625.9084437,0,0,1,0,2.33,-1.89,-2.04,-41.14,55.11,17.52,28.85,-7.31,16.19,0,-0.44,-0.12,0.78,-35.64,91.61,-140.14,38.64,30.97,-33.72,0,none
1651541625.933071,0,0,0,0,0.06,1.46,-1.25,-12.15,10.01,13.37,28.85,-7.31,16.19,0,-0.54,-0.55,0.27,-24.72,122.68,-133.00,38.64,30.97,-33.72,0,none
1651541625.9579222,0,0,0,0,-0.08,1.88,-1.08,-12.15,10.01,13.37,28.85,-7.31,16.19,0,-0.50,-0.95,-0.18,-24.72,122.68,-133.00,34.73,29.65,-36.10,0,none
1651541625.9757004,1,0,0,0,-0.11,2.68,-0.83,39.25,-44.37,-0.85,28.85,-7.31,16.19,0,-0.53,-1.31,-0.65,-8.36,99.85,-73.79,34.73,29.65,-36.10,0,none
1651541626.0004663,0,0,0,0,-0.43,3.16,-0.73,39.25,-44.37,-0.85,25.39,-11.13,19.86,0,-0.45,-1.60,-1.05,7.26,65.61,-24.84,34.73,29.65,-36.10,0,none
1651541626.0253904,0,0,0,0,-0.77,3.42,-0.74,46.69,-55.42,-105.77,25.39,-11.13,19.86,0,-0.16,-1.77,-1.34,19.84,14.71,32.71,34.73,29.65,-36.10,0,none
1651541626.0507615,0,0,0,0,-0.79,3.69,-0.80,2.50,-51.15,-180.54,25.39,-11.13,19.86,0,-0.00,-1.79,-1.60,25.39,-49.19,94.73,34.73,29.65,-36.10,0,none
1651541626.0786834,0,0,0,0,-0.85,3.71,-0.96,-7.87,-51.76,-254.33,25.39,-11.13,19.86,0,-0.13,-1.59,-1.75,35.34,-122.92,152.22,36.52,30.57,-34.09,0,none
1651541626.0969439,0,0,1,0,-1.05,3.32,-1.21,-23.32,-60.67,-319.09,25.39,-11.13,19.86,0,-0.44,-0.63,-1.15,48.40,-265.32,229.86,36.52,30.57,-34.09,0,none
1651541626.1225867,0,0,0,0,-1.53,2.06,-1.74,-67.87,-103.52,-427.37,25.39,-11.13,19.86,0,-0.07,0.12,-0.14,44.92,-316.83,246.03,36.52,30.57,-34.09,0,none
1651541626.146522,0,0,0,0,-2.50,0.73,-2.14,-81.36,-144.35,-467.04,15.98,-17.24,15.73,0,0.28,0.93,1.04,-23.86,-234.50,178.04,36.52,30.57,-34.09,0,none
1651541626.165306,0,0,0,1,-2.66,-0.87,-2.53,-73.49,-201.60,-487.49,15.98,-17.24,15.73,0,1.64,3.42,2.30,70.01,65.12,-17.03,36.52,30.57,-34.09,0,none
1651541626.1907365,0,0,0,0,-2.98,-2.55,-2.64,14.34,-268.01,-467.22,15.98,-17.24,15.73,0,1.12,1.49,0.98,-2.56,68.60,-34.48,36.52,30.57,-34.09,0,none
1651541626.215388,0,0,0,0,-2.78,-4.00,-2.61,123.60,-332.28,-379.15,15.98,-17.24,15.73,0,1.04,1.21,0.99,1.83,41.69,-30.33,34.61,28.89,-34.23,0,none
1651541626.240195,0,0,0,0,-2.14,-4.00,-2.29,152.95,-389.04,-205.32,15.98,-17.24,15.73,0,0.56,1.27,1.34,2.81,37.23,-34.67,34.61,28.89,-34.23,0,none
1651541626.265347,0,0,0,0,-1.51,-4.00,-1.72,26.06,-441.35,53.65,26.34,-8.17,11.05,0,0.39,1.33,1.64,-4.82,49.44,-48.28,34.61,28.89,-34.23,0,none
1651541626.2836099,0,0,1,0,-1.92,-4.00,-0.66,-125.12,-481.38,352.72,26.34,-8.17,11.05,0,0.36,1.33,1.85,-7.57,71.78,-69.70,34.61,28.89,-34.23,0,none
1651541626.3085728,0,0,0,0,-3.25,-4.00,1.24,-219.79,-491.52,614.01,26.34,-8.17,11.05,0,-0.11,1.20,1.60,4.76,97.11,-97.84,34.61,28.89,-34.23,0,none
1651541626.3331811,0,0,0,0,-3.59,-2.45,3.17,-266.24,-466.74,779.79,26.34,-8.17,11.05,0,-0.70,0.91,0.73,4.76,97.11,-97.84,34.61,28.89,-34.23,0,none
1651541626.3520749,1,0,0,0,-3.35,2.65,4.00,-355.71,-376.04,713.01,26.34,-8.17,11.05,0,-0.95,0.46,-0.10,-9.70,141.05,-154.97,34.53,28.48,-34.91,0,none
1651541626.37651,0,0,0,0,1.91,0.44,3.70,18.19,109.68,-146.67,26.34,-8.17,11.05,0,-0.82,-0.18,-0.65,-35.95,140.01,-162.17,34.53,28.48,-34.91,0,none
1651541626.4013977,0,0,0,0,0.07,1.30,4.00,14.04,124.21,-102.23,30.55,0.28,5.70,0,-0.61,-0.85,-0.95,-39.37,117.68,-146.48,34.53,28.48,-34.91,0,none
1651541626.4262261,0,0,0,0,-0.00,2.26,4.00,30.03,168.27,-126.40,30.55,0.28,5.70,0,-0.59,-1.54,-1.52,1.65,74.83,-106.38,34.53,28.48,-34.91,0,none
1651541626.4450996,0,0,1,0,-0.51,2.42,4.00,76.78,224.49,-164.67,30.55,0.28,5.70,0,0.21,-2.57,-2.59,26.49,-82.52,34.91,34.53,28.48,-34.91,0,none
1651541626.470047,0,0,0,0,-0.99,2.17,3.67,76.78,282.65,-210.21,30.55,0.28,5.70,0,0.18,-2.62,-2.70,20.69,-184.33,119.08,35.19,28.96,-31.80,0,none
1651541626.4957814,0,0,0,0,-1.44,1.79,3.03,62.44,343.99,-261.35,30.55,0.28,5.70,0,-0.22,-2.29,-2.31,22.34,-282.53,195.50,35.19,28.96,-31.80,0,none
1651541626.5203333,0,0,0,0,-1.80,0.62,1.83,57.56,393.43,-292.48,15.77,-14.73,6.75,1,-0.07,-1.39,-0.92,17.88,-361.02,255.49,35.19,28.96,-31.80,0,none
1651541626.5400004,0,0,0,1,-1.98,-0.67,0.56,51.39,419.19,-291.50,15.77,-14.73,6.75,1,-1.23,2.42,2.93,-59.57,-163.21,136.66,35.19,28.96,-31.80,0,none
1651541626.564852,0,0,0,0,-1.96,-1.83,-0.65,68.91,417.72,-254.52,15.77,-14.73,6.75,1,2.36,-0.75,0.12,42.24,102.42,-21.73,35.19,28.96,-31.80,0,none
1651541626.5906825,0,0,0,0,-1.68,-3.46,-1.96,99.61,384.52,-173.95,15.77,-14.73,6.75,1,0.93,0.09,-0.30,3.72,40.65,14.47,35.19,28.96,-31.80,0,none
1651541626.6151943,0,0,0,0,-1.26,-4.00,-3.38,99.61,384.52,-173.95,15.77,-14.73,6.75,1,0.92,0.51,-0.20,7.81,-18.49,38.33,38.11,29.02,-31.84,0,none
1651541626.6348,0,0,1,0,-0.74,-4.00,-4.00,106.93,213.87,117.74,15.77,-14.73,6.75,0,0.41,1.00,0.48,5.13,-50.11,37.78,38.11,29.02,-31.84,0,none
1651541626.660372,0,0,0,0,-0.81,-4.00,-4.00,106.93,213.87,117.74,26.29,-8.41,11.91,0,0.12,1.37,1.06,5.13,-50.11,37.78,38.11,29.02,-31.84,0,none
1651541626.6863427,0,0,0,0,-1.63,-4.00,-4.00,44.19,-45.59,451.29,26.29,-8.41,11.91,0,-0.09,1.41,1.51,-24.66,-33.63,-24.54,38.11,29.02,-31.84,0,none
1651541626.7049878,1,0,0,0,-2.64,-3.24,-4.00,31.86,-161.19,566.59,26.29,-8.41,11.91,0,-0.53,1.32,1.66,-24.66,-33.63,-24.54,38.11,29.02,-31.84,0,none
